StartDate,EndDate,Progress,Duration (in seconds),ResponseId,consent,english_check,age,gender_raw,gender,party_affil,use_twitter,interact_senator,engage_1,engage_2,engage_3,engage_4,engage_5,engage_6,engage_7,engage_8,engage_9,engage_10,engage_11,engage_12,engage_13,engage_14,engage_15,engage_16,engage_17,engage_18,engage_19,engage_20,engage_21,engage_22,engage_23,engage_24,engage_25,dismiss_26,dismiss_27,dismiss_28,dismiss_29,dismiss_30,dismiss_31,dismiss_32,dismiss_33,dismiss_34,dismiss_35,dismiss_36,dismiss_37,dismiss_38,dismiss_39,dismiss_40,dismiss_41,dismiss_42,dismiss_43,dismiss_44,dismiss_45,dismiss_46,dismiss_47,dismiss_48,dismiss_49,dismiss_50,dismiss_51,dismiss_52,dismiss_53,dismiss_54,dismiss_55,dismiss_56,dismiss_57,dismiss_58,dismiss_59,dismiss_60,dismiss_61,dismiss_62,dismiss_63,dismiss_64,dismiss_65,dismiss_66,dismiss_67,dismiss_68,dismiss_69,dismiss_70,dismiss_71,dismiss_72,dismiss_73,dismiss_74,dismiss_75,dismiss_76,dismiss_77,dismiss_78,engage_79,engage_80,engage_81,engage_82,engage_83,engage_84,engage_85,engage_86,engage_87,engage_88,engage_89,engage_90,engage_91,engage_92,engage_93,engage_94,engage_95,engage_96,engage_97,engage_98,engage_99,engage_100,engage_101,engage_102,engage_103,engage_104,engage_105,engage_106,dismiss_107,dismiss_108,dismiss_109,dismiss_110,dismiss_111,dismiss_112,dismiss_113,dismiss_114,dismiss_115,dismiss_116,dismiss_117,dismiss_118,dismiss_119,dismiss_120,dismiss_121,dismiss_122,dismiss_123,dismiss_124,dismiss_125,dismiss_126,dismiss_127,dismiss_128,dismiss_129,dismiss_130,dismiss_131,dismiss_132,dismiss_133,dismiss_134,dismiss_135,dismiss_136,dismiss_137,dismiss_138,dismiss_139,dismiss_140,dismiss_141,dismiss_142,dismiss_143,dismiss_144,dismiss_145,dismiss_146,dismiss_147,dismiss_148,dismiss_149,dismiss_150,dismiss_151,dismiss_152,dismiss_153,dismiss_154,dismiss_155,dismiss_156,dismiss_157,dismiss_158,dismiss_159,dismiss_160,dismiss_161,dismiss_162,dismiss_163,dismiss_164,dismiss_165,dismiss_166,dismiss_167,dismiss_168,dismiss_169,dismiss_170,dismiss_171,dismisses,engages,dif,quality_check
1/25/22 21:10,1/25/22 21:12,100,110,R_2zqczWFY8VtVIYr,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/22 21:07,1/25/22 21:16,100,526,R_1QErG6brba5BD6A,1,2,53,male,m,4,yes,yes once,,,75,,,,55,,,,,,85,,,,,,85,,,85,,,,,,,,,,,,50,,,,,,,,50,,,,,,95,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,77,17,1
1/25/22 21:12,1/25/22 21:18,100,361,R_2TXjzFfXeFdwXaz,1,2,40,male,m,4,yes,yes once,,69,,,,,,,,89,,,,80,,90,,,,,,,96,,,,,,,,,100,,,,,,,,,,,,,100,,,,,,61,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2,84.8,-7.4,1
1/25/22 21:19,1/25/22 21:20,100,47,R_AjteQsEn3hHZiCd,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/22 21:20,1/25/22 21:29,100,508,R_7aJLWirZuO8aFsl,1,2,31,female,f,4,yes,no,,,,43,,,,,83,,72,,,,,,,,,81,,,,83,,50,,,,,,,,,,,,,,,,,,35,,,52,,,,,,,,,,,,,,,,,22,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,72.4,36.4,1
1/25/22 21:20,1/25/22 21:31,100,643,R_3nMgnI7J1rx36UX,1,2,60,male,m,5,yes,no,,,,,53,,,85,,,,,,,79,,43,,,,41,,,,,,,,72,,,,,,,,,,,56,,,,,,,,,,,,,,,,55,,,,,,73,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4,60.2,-7.2,1
1/25/22 21:34,1/25/22 21:34,100,18,R_3KV0dMjVapbhsl0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/22 21:32,1/25/22 21:36,100,257,R_cJj4JCci41PQPKh,1,2,27,Male,m,4,yes,no,,,56,,,,,,,55,,,,,74,,,52,,,,,,51,,,,,,,,,,,,10,,22,,,,,,,,,,,45,,,,,,,,,,21,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4,57.6,25.2,1
1/25/22 21:34,1/25/22 21:37,100,178,R_240NuQNoXPJgrE4,1,2,50,Male,m,4,yes,no,,,,54,,62,,,,,,50,,,,,,,55,,,65,,,,,,,,,,,,,41,,,,,,,,,31,,,,,,,,,,,67,,,,,,,,,30,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,57.2,11.6,1
1/25/22 21:47,1/25/22 21:54,100,419,R_2qx6975Uvk1jS85,1,2,34,Male,m,6,yes,yes once,50,,,,,,50,,,,,,,45,,,,,,50,,,,,55,,,75,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,75,,,,70,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.2,50,-20.2,1
1/25/22 22:19,1/25/22 22:26,100,433,R_cLVdsKOXGRozhTj,1,2,24,female,f,6,yes,no,,,,40,,,,,50,,,,60,,,,,,50,,50,,,,,,,,,,50,,,,,,,,,50,,,,,,,,,,,,,,,61,,,,,,,,,,70,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.2,50,-8.2,1
1/25/22 22:26,1/25/22 22:31,100,277,R_38yFAQd6AheMGeB,1,2,19,Male,m,6,yes,no,,,,,90,90,,,,,,,,,80,,90,,,,,90,,,,,90,,,,,,,,,,,,,,,,90,,,,,90,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,88,-2,1
1/25/22 22:32,1/25/22 22:33,100,58,R_DSLmZoin7ENc1Db,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/22 22:22,1/25/22 22:33,100,663,R_2dJW6O61JeSceab,1,2,44,Male,m,5,yes,yes once,,,82,,,,,62,,,,60,,,,71,,,,,,,,,62,,,50,,,,,,,,,,,,,,,,,,70,,,,,,72,,,,,,,,,,40,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4,67.4,1,1
1/25/22 22:27,1/25/22 22:34,100,387,R_3P5G6SGog3Govdp,1,2,43,male,m,4,yes,yes once,50,,,,,,50,,,,,,,52,,,,,,51,,,51,,,,,,,,,71,,,,,91,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,50,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6,50.8,-11.8,1
1/25/22 22:33,1/25/22 22:42,100,521,R_27r6N10bqyBltk3,1,2,59,female,f,5,yes,yes regularly,,72,,,,,,,62,,,,74,,,,,69,,,81,,,,,,,,52,,,,,,,,,,81,,,,,,,,,,,73,,,,,,,,,,,,,84,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8,71.6,-4.2,1
1/25/22 22:32,1/25/22 22:44,100,741,R_2rGDiImVqXtBf95,1,2,41,male,m,4,yes,yes once,,,81,,,,,,,81,73,,,,,,,,,73,,,,73,,88,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,81,,,,,,,,,,81,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.2,76.2,-7,1
1/25/22 23:05,1/25/22 23:12,100,433,R_3JfoMpZ6sdl8r3F,1,2,53,female,f,4,no,no,,,,91,,,,,,75,,,,,99,92,,,,,,,,,63,,,,,,,,,39,,,,,,,,,,5,,,37,,,,,,,,,,,,,,,,30,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6,84,52.4,1
1/25/22 23:14,1/25/22 23:16,100,91,R_2SoWSjCjE82iy7q,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/22 23:07,1/25/22 23:19,100,723,R_3qVWQRy91ExzdWi,1,2,33,Female ,f,5,no,no,93,,,,,,49,,,,,89,,,,,85,,,,,91,,,,,,,,39,,,,,,,,,,,,53,,,,,,,,,81,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,81.4,35.4,1
1/25/22 23:30,1/25/22 23:34,100,215,R_3sv2gbo8e5DFR3g,1,2,19,female ,f,5,yes,no,,,,,94,90,,,,,,,,95,,,,,92,,,,90,,,,,,,,,,,,,50,71,,,,,,,,,,,,,,,,,61,,,,,65,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4,92.2,28.8,1
1/25/22 23:39,1/25/22 23:40,100,61,R_3DeHcYsMrhrrFWQ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/22 23:30,1/25/22 23:47,100,1015,R_12lK2cPJnnAoB6y,1,2,68,female,f,6,yes,no,,100,,,,,,100,,,100,,,,,,,100,,,,,,100,,,,,,,100,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,,,,,,,100,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,0,1
1/25/22 23:53,1/25/22 23:59,100,351,R_3HpkDDznQpHw3yS,1,2,59,female,f,5,no,no,,,,,51,,,57,,,,72,,,,,,,,60,,,,46,,,,,,,,,50,,,,,,,,,,,,,100,,65,,,,,,,,,,,,,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,57.2,-25.8,1
1/25/22 23:52,1/26/22 0:00,100,468,R_2f9ibFtLnEPXVfd,1,2,46,Female,f,4,yes,no,,32,,,,,,,81,,,,82,,,,,71,,,62,,,,,,,,,,,,,,32,,,,,,,,41,,,,,,,30,,,,,,,,,,,,22,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4,65.6,28.2,1
1/26/22 0:10,1/26/22 0:14,100,286,R_3qDoNY9a2Xf4ydW,1,2,49,female,f,5,yes,yes once,,,49,,,,20,,,,,,,44,,93,,,,,,99,,,,,,,,,100,,,,,,,,,,,,,,51,,,,,,,90,,,,,,79,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,61,-17,1
1/26/22 1:07,1/26/22 1:07,100,34,R_6W2lH62TCcdKZaN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/22 1:27,1/26/22 1:28,100,35,R_3KGzqU7y8PRN8ZT,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/22 1:28,1/26/22 1:33,100,289,R_sNksLuqKqPCfcOt,1,2,30,Male,m,5,no,no,75,,,,,,,,75,,,,33,,,,,,75,,,,,,66,,,,,,,66,,,,,,,,75,,,,,,,,,,,66,,,,,,,,,,,,,,,66,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6,64.8,-4.8,1
1/26/22 1:46,1/26/22 1:52,100,336,R_27VBFi3TRqFDZBu,1,2,66,Female,f,5,no,no,,,,81,,92,,,,,,,,,81,,83,,,,,,81,,,,,,,,,,,92,,,,92,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,83,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.8,83.6,-6.2,1
1/26/22 2:03,1/26/22 2:07,100,289,R_2XnefyF0c4cKFdt,1,2,30,female,f,5,yes,no,54,,,,,,,,,62,48,,,,,53,,,,,61,,,,,,,,,72,,,,,,,,,,,81,,,,,,,,71,,,,,,,,,,,77,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,55.6,-18.4,1
1/26/22 2:39,1/26/22 2:45,100,346,R_OkijVnGBB2Q6w9P,1,2,44,Female,f,6,yes,yes once,,,80,,,,,,77,,,,86,,,,83,,,,,81,,,,,,,67,,,,,,,,,,,,,,67,,,,,,,,,,,,71,,,,,,,,,,57,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6,81.4,15.8,1
1/26/22 2:42,1/26/22 2:48,100,347,R_NWnyC0Zw6K3kN9L,1,2,32,Male,m,6,yes,no,,49,,,,65,,,,,,,,,59,,,43,,,,,,,60,,,57,,,,,,,,,,,,76,,,,,,,,,,,,,,64,,,,,,,,,,,,,70,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,55.2,-2.8,1
1/26/22 2:38,1/26/22 2:49,100,674,R_T64AXqHBGhtKrEl,1,2,76,Male,m,6,yes,yes once,,,,,85,,,,,88,57,,,,,,,,70,,,,81,,,,79,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,80,,,58,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.6,76.2,16.6,1
1/26/22 2:48,1/26/22 2:53,100,294,R_3JC1d1AD6jyPtgP,1,2,50,,,6,yes,yes regularly,,,,60,,,,60,,,,,,60,,,,,,50,50,,,,,,,,,,,,,,,81,,,,,,,,,100,,83,,,,,,,,,,,100,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,56,-33,1
1/26/22 3:04,1/26/22 3:12,100,476,R_3Oza4xMgQXkqSTT,1,2,56,female,f,6,no,no,,,,65,,,45,,,,,75,,,,,,,80,,,,,75,,100,,,,,,,,,,,,96,,,,,,,,,,,,,,,100,,,,,,,39,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,68,-19,1
1/26/22 3:08,1/26/22 3:18,100,599,R_1mhkZNObfrBLv5I,1,2,69,Male,m,6,no,no,,,70,,,,,,80,,,,50,,,,75,,,,70,,,,,,,,,,,,,,70,,80,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,80,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,69,5,1
1/26/22 3:13,1/26/22 3:19,100,365,R_w5iH5YFUGGBqgyR,1,2,54,male,m,6,yes,yes regularly,,,,,81,,39,,,,,40,,,,,,30,,,,,,24,,,,,,,,,,,82,,,,87,,,,,,,,41,,,,,,,,,,,,,,93,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.8,42.8,-36,1
1/26/22 3:20,1/26/22 3:20,100,22,R_CkU2IRIcWrrbUxr,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/22 3:14,1/26/22 3:21,100,436,R_Rm2WMHS3eXU77qx,1,2,60,female,f,4,yes,yes once,91,,,,,,,,,81,,,,91,,,,,,91,,,,,81,,,,,,,,50,,,,,,,,50,,,,,,,,,91,,,,,,,,,,,,,,20,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,87,43.2,1
1/26/22 3:17,1/26/22 3:22,100,283,R_TqioYtriI72uX4Z,1,2,69,male,m,5,yes,no,,,,,73,,,77,,,,,,,71,,,,71,,,77,,,,,,,,,,,,,,62,,,,,,66,,,,,,,,,,,58,,,,,,,,,,72,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2,73.8,12.6,1
1/26/22 3:20,1/26/22 3:25,100,284,R_1jf6SNcZyd83j2m,1,2,55,male,m,5,yes,no,,63,,,,,,,,72,,,,,72,,,,,50,,,51,,,52,,,,,,,,,,,,,,,,,71,,,,,,70,,,,,,,,,,,65,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8,61.6,-0.2,1
1/26/22 3:08,1/26/22 3:29,100,1286,R_333UEl3s8yTSAbu,1,2,54,male,m,5,yes,yes regularly,,60,,,,60,,,,,70,,,,,60,,,,,,,60,,,,,,,,,50,,,,,,,,,,,,,,66,,,,,,,,,,,70,,,,,71,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4,62,-0.4,1
1/25/22 21:32,1/25/22 21:36,95,269,R_3LifFftZJd2bobV,1,2,55,female,f,6,yes,no,,100,,,,,,50,,,0,,,,,,50,,,,,,100,,,,100,,,,,,,,,,,,,,,100,,,,,,,,100,,,,,,,,100,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,60,-40,
