ID,studyID,created_at,senator,text,source,is_quote,likes,retweets,hashtags,urls_url,link,urls_t.co,urls_expanded_url,media_or_link,media_url,media_t.co,media_expanded_url,media_type,mentions_screen_name,lang,quoted_text,quoted_created_at,quoted_source,quoted_like_count,quoted_retweet_count,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,status_url,name,sen_race,sen_gender,location,description,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,party,party2,coder1,coder2,coder1_category,coder2_category,coders_agreed,engage,dismiss,neither,category,ideology,followers,year,year2,length,1a_code,in_1a,TOXICITY,allnone,certitude,tone_pos,tone_neg,polite,moral
460,,3/2/20 18:36,SenatorShaheen,BREAKING The Supreme Court will consider a lawsuit backed by the Trump administration and partisan Republicans that could strike down the Affordable Care Act and strip health care coverage and pre-existing conditions protections from millions of Americans.,Twitter Web App,FALSE,76,71,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenatorShaheen/status/1234548104503975937,Sen. Jeanne Shaheen,white,female,"Washington, DC",Proud Granite Stater serving New Hampshire in the US Senate. Former Governor. Mother & Grandmother. Frequent Flyer. Pats & Red Sox Fan. Outdoor enthusiast.,FALSE,119661,2884,2444,11648,467,1/28/10 15:22,TRUE,https://t.co/6hHVU7yiOK,http://shaheen.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.238,11.9661,2020,11,256,no_match,no_match,0.0495556,0,0,5.41,0,0,0
461,,2/20/20 22:15,SenatorShaheen,"Women's health care decisions should be made with their families & doctors, not by Pres Trump, Mitch McConnell or NH GOP leaders. Bills being considered in Washington & Concord are part of an effort to chip away at women's reproductive rights & eventually overturn Roe v. Wade.",Twitter Web App,FALSE,76,26,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenatorShaheen/status/1230617086516482050,Sen. Jeanne Shaheen,white,female,"Washington, DC",Proud Granite Stater serving New Hampshire in the US Senate. Former Governor. Mother & Grandmother. Frequent Flyer. Pats & Red Sox Fan. Outdoor enthusiast.,FALSE,119661,2884,2444,11648,467,1/28/10 15:22,TRUE,https://t.co/6hHVU7yiOK,http://shaheen.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.238,11.9661,2020,11,277,no_match,no_match,0.07251463,0,0,2.27,0,0,0
462,,2/9/21 20:02,SenTinaSmith,And I'll be listening and watching for any sign that seventeen Republican Senators won't look the other way and will stand up for our country. [END],Twitter Web App,FALSE,228,17,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenTinaSmith/status/1359231096051892229,Senator Tina Smith,white,female,,"Mom, wife, daughter, & loving but distracted friend. US Senator, MN. Birdwatcher and hiker. Prefers window seats, donuts, & MN beer, all together when possible.",FALSE,85934,2018,1177,4126,1448,12/13/17 17:43,TRUE,https://t.co/ijpKqkvEVA,https://www.smith.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.395,8.5934,2021,12,148,no_match,no_match,0.09978092,0,0,0,0,0,0
463,DE14,2/9/21 20:02,SenTinaSmith,"I say some Republicans. Not all of them. I work with Republican colleagues every day, people I respect even when I disagree with them. I'm by nature an optimist - how else could I work in the Senate?",Twitter Web App,FALSE,89,9,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenTinaSmith/status/1359231091920564230,Senator Tina Smith,white,female,,"Mom, wife, daughter, & loving but distracted friend. US Senator, MN. Birdwatcher and hiker. Prefers window seats, donuts, & MN beer, all together when possible.",FALSE,85934,2018,1177,4126,1448,12/13/17 17:43,TRUE,https://t.co/ijpKqkvEVA,https://www.smith.senate.gov,democrat,democrat,Lara,Sebastian,engage,neither,0,1,0,0,engage,-0.395,8.5934,2021,12,199,no_match,no_match,0.05253629,2.7,0,2.7,2.7,0,0
464,,2/9/21 20:01,SenTinaSmith,But here's what really infuriates me: watching some Republican Senators do everything they can to look the other way in order to avoid standing up for our country and against this criminal behavior.,Twitter Web App,FALSE,151,22,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenTinaSmith/status/1359231089148108800,Senator Tina Smith,white,female,,"Mom, wife, daughter, & loving but distracted friend. US Senator, MN. Birdwatcher and hiker. Prefers window seats, donuts, & MN beer, all together when possible.",FALSE,85934,2018,1177,4126,1448,12/13/17 17:43,TRUE,https://t.co/ijpKqkvEVA,https://www.smith.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.395,8.5934,2021,12,198,no_match,no_match,0.2712817,3.03,3.03,0,3.03,0,3.03
465,,2/9/21 20:01,SenTinaSmith,"I'm furious that, inside the Senate, some Republican Senators actively supported the lie that the election was stolen, and did what they could to overturn our election.",Twitter Web App,FALSE,118,18,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenTinaSmith/status/1359231086417559563,Senator Tina Smith,white,female,,"Mom, wife, daughter, & loving but distracted friend. US Senator, MN. Birdwatcher and hiker. Prefers window seats, donuts, & MN beer, all together when possible.",FALSE,85934,2018,1177,4126,1448,12/13/17 17:43,TRUE,https://t.co/ijpKqkvEVA,https://www.smith.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.395,8.5934,2021,12,168,no_match,no_match,0.2286382,0,0,3.7,3.7,0,0
466,,1/30/20 15:33,SenTinaSmith,"Trump and his Republican enablers believe the power of the presidency exists to reward the loyal, not the deserving. It's not just foreign aidthey're doling out farm and transportation aid to red states with seemingly little regard for merit. ",Twitter for iPhone,FALSE,130,75,,cnn.com/2020/01/30/opi…,yes,https://t.co/GErH3bcIEB,https://www.cnn.com/2020/01/30/opinions/partisanship-community-funding-smith/index.html,yes,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenTinaSmith/status/1222905558610694145,Senator Tina Smith,white,female,,"Mom, wife, daughter, & loving but distracted friend. US Senator, MN. Birdwatcher and hiker. Prefers window seats, donuts, & MN beer, all together when possible.",FALSE,85934,2018,1177,4126,1448,12/13/17 17:43,TRUE,https://t.co/ijpKqkvEVA,https://www.smith.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.395,8.5934,2020,11,243,no_match,no_match,0.14283726,0,0,7.69,0,2.56,5.13
467,DE15,1/17/20 17:08,SenTinaSmith,Senate staff on both sides of the aisle made sure we all lined up to sign the oath in the correct order. That was the only time all day that Democrats and Republicans mixed in together. We need to mix more.,Twitter Web App,FALSE,98,10,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenTinaSmith/status/1218218501493739524,Senator Tina Smith,white,female,,"Mom, wife, daughter, & loving but distracted friend. US Senator, MN. Birdwatcher and hiker. Prefers window seats, donuts, & MN beer, all together when possible.",FALSE,85934,2018,1177,4126,1448,12/13/17 17:43,TRUE,https://t.co/ijpKqkvEVA,https://www.smith.senate.gov,democrat,democrat,Lara,Sebastian,engage,engage,1,1,0,0,engage,-0.395,8.5934,2020,11,206,no_match,no_match,0.027237365,9.76,0,0,0,0,0
468,,7/31/19 19:57,SenTinaSmith,Today's reminder that the Chamber of Commerce SAYS ON ITS OWN WEBSITE that inaction is not an option on #climatechange. Would love to believe thembut they are beholden to the fossil fuel industry and GOP. Time to hold them accountable #ChamberofCarbon,Twitter Web App,FALSE,99,30,climatechange ChamberofCarbon,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenTinaSmith/status/1156655119523614720,Senator Tina Smith,white,female,,"Mom, wife, daughter, & loving but distracted friend. US Senator, MN. Birdwatcher and hiker. Prefers window seats, donuts, & MN beer, all together when possible.",FALSE,85934,2018,1177,4126,1448,12/13/17 17:43,TRUE,https://t.co/ijpKqkvEVA,https://www.smith.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.395,8.5934,2019,10,251,no_match,no_match,0.020685982,0,0,4.88,0,0,0
469,,7/9/19 14:15,SenTinaSmith,"Today the 5th Circuit will hear a case, brought on by the GOP, to overturn the #ACA and upend the lives of millions of Americans. Yesterday I joined @RepDeanPhillips, @RepAngieCraig and @ProtectCareMN to discuss our joint work to prevent this catastrophe from happening.",Twitter Web Client,FALSE,117,56,ACA,,,,,yes,http://pbs.twimg.com/media/D_Chp0jXsAIsgJx.jpg,https://t.co/5iPDUOfboO,https://twitter.com/SenTinaSmith/status/1148596620549865472/photo/1,photo,RepDeanPhillips RepAngieCraig ProtectCareMN,en,,,,,,,,,,,,,,https://twitter.com/SenTinaSmith/status/1148596620549865472,Senator Tina Smith,white,female,,"Mom, wife, daughter, & loving but distracted friend. US Senator, MN. Birdwatcher and hiker. Prefers window seats, donuts, & MN beer, all together when possible.",FALSE,85934,2018,1177,4126,1448,12/13/17 17:43,TRUE,https://t.co/ijpKqkvEVA,https://www.smith.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.395,8.5934,2019,10,270,no_match,no_match,0.019575324,0,0,2.33,0,0,0
470,,2/8/19 20:56,SenTinaSmith,"Exciting news: another Republican Senator, @LisaMurkowski, has signed on to my bill to secure back pay for low- and mid- level income federal contract employees. Thanks Lisa. This is an issue of economic fairness that both sides of the aisle should support & get signed into law.",Twitter Web Client,FALSE,392,46,,,,,,no,,,,,lisamurkowski,en,,,,,,,,,,,,,,https://twitter.com/SenTinaSmith/status/1093976989269217281,Senator Tina Smith,white,female,,"Mom, wife, daughter, & loving but distracted friend. US Senator, MN. Birdwatcher and hiker. Prefers window seats, donuts, & MN beer, all together when possible.",FALSE,85934,2018,1177,4126,1448,12/13/17 17:43,TRUE,https://t.co/ijpKqkvEVA,https://www.smith.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.395,8.5934,2019,10,279,no_match,no_match,0.0186035,0,0,6.52,0,2.17,2.17
471,,2/4/19 16:43,SenTinaSmith,"""This is an important opportunity for Republicans and Democrats to join in to do something good. If you think it's wrong that hardworking people got a pay cut because of a shutdown that had nothing to do with them, then it's time to make your voice heard.",Twitter Web Client,FALSE,52,16,,thinkprogress.org/90-democrats-o…,yes,https://t.co/MIoQEMmGer,https://thinkprogress.org/90-democrats-one-lone-republican-sign-onto-a-bill-giving-back-pay-to-contract-workers-4ed1b943b79c/,yes,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenTinaSmith/status/1092463734348570624,Senator Tina Smith,white,female,,"Mom, wife, daughter, & loving but distracted friend. US Senator, MN. Birdwatcher and hiker. Prefers window seats, donuts, & MN beer, all together when possible.",FALSE,85934,2018,1177,4126,1448,12/13/17 17:43,TRUE,https://t.co/ijpKqkvEVA,https://www.smith.senate.gov,democrat,democrat,Lara,Sebastian,engage,neither,0,0,0,1,neither,-0.395,8.5934,2019,10,255,no_match,no_match,0.05773066,2.13,0,8.51,2.13,0,2.13
472,,11/23/18 19:31,SenTinaSmith,"Whitaker has repeatedly maligned the Mueller probe, claimed that judges with secular beliefs should not serve, and now we know his income is largely from a conservative group with unknown donorsa deeply troubling pattern of behavior for our nation's top law enforcement officer.",Twitter for iPhone,TRUE,301,135,,twitter.com/nytimes/status…,yes,https://t.co/CCBhr2XE90,https://twitter.com/nytimes/status/1065092954979737600,yes,,,,,,en,"Matthew Whitaker, the acting attorney general, was paid more than $1.2 million in the past few years by a group active in conservative politics that does not reveal its donors https://t.co/W9HTKWj4Py",11/21/18 4:02,SocialFlow,864,572,nytimes,The New York Times,49945084,815,432611,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,TRUE,https://twitter.com/SenTinaSmith/status/1066051714996977666,Senator Tina Smith,white,female,,"Mom, wife, daughter, & loving but distracted friend. US Senator, MN. Birdwatcher and hiker. Prefers window seats, donuts, & MN beer, all together when possible.",FALSE,85934,2018,1177,4126,1448,12/13/17 17:43,TRUE,https://t.co/ijpKqkvEVA,https://www.smith.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.395,8.5934,2018,9,278,no_match,no_match,0.08689302,0,0,0,2.33,0,2.33
473,,12/28/20 14:48,SenStabenow,"Now that the critically needed COVID relief bill has become law, I strongly support additional help that will allow $2000/person stimulus checks. If Republicans agree, we can get this done this week!",Twitter for iPhone,FALSE,1984,364,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenStabenow/status/1343569394174218245,Sen. Debbie Stabenow,white,female,"Washington, DC",Representing the people from the Great State of Michigan in the United States Senate,FALSE,135303,2273,2515,5712,151,9/22/09 21:30,TRUE,https://t.co/pSdzZMCUzw,http://stabenow.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,,13.5303,2020,11,199,no_match,no_match,0.038053125,0,0,12.12,0,0,0
474,,12/8/20 22:32,SenStabenow,"I had a great discussion with Janet Yellen about the incredible economic challenges we face. Today's meeting affirmed my confidence in her exceptional qualifications, ability to work with Democrats & Republicans, and laser-focus on rebuilding our economy for every American.",Twitter for iPhone,FALSE,113,13,,,,,,yes,http://pbs.twimg.com/media/Eov7vLzXYAAMiJg.jpg,https://t.co/EVuJpFr5DP,https://twitter.com/SenStabenow/status/1336438505547968516/photo/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/SenStabenow/status/1336438505547968516,Sen. Debbie Stabenow,white,female,"Washington, DC",Representing the people from the Great State of Michigan in the United States Senate,FALSE,135303,2273,2515,5712,151,9/22/09 21:30,TRUE,https://t.co/pSdzZMCUzw,http://stabenow.senate.gov,democrat,democrat,Lara,Sebastian,engage,neither,0,0,0,1,neither,,13.5303,2020,11,274,no_match,no_match,0.007219269,2.56,0,12.82,0,0,0
475,,7/27/20 19:39,SenStabenow,"This past week, millions received their last federal $600 unemployment check. Senate Republicans let this benefit expire even though the COVID-19 crisis isn't even close to ending. They knew about this deadline for months & ignored it. Michigan families need action now!",Twitter Web App,FALSE,723,220,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenStabenow/status/1287834906488446976,Sen. Debbie Stabenow,white,female,"Washington, DC",Representing the people from the Great State of Michigan in the United States Senate,FALSE,135303,2273,2515,5712,151,9/22/09 21:30,TRUE,https://t.co/pSdzZMCUzw,http://stabenow.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,,13.5303,2020,11,270,no_match,no_match,0.046122026,0,7.32,2.44,9.76,0,0
476,,7/24/20 17:29,SenStabenow,Millions of Americans could face eviction during this pandemic because @senatemajldr and Senate Republicans are dragging their feet on extending housing protections. They knew today's deadline was coming and they chose to ignore it. American families deserve better!,Twitter Web App,FALSE,170,64,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenStabenow/status/1286715086187503621,Sen. Debbie Stabenow,white,female,"Washington, DC",Representing the people from the Great State of Michigan in the United States Senate,FALSE,135303,2273,2515,5712,151,9/22/09 21:30,TRUE,https://t.co/pSdzZMCUzw,http://stabenow.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,,13.5303,2020,11,266,no_match,no_match,0.11343288,0,0,2.63,2.63,0,2.63
477,,1/31/20 22:59,SenStabenow,"A fair trial requires all relevant witnesses and evidence. If President Trump's staff has evidence of his innocence, he would have insisted that we hear from them, as we should. Senate Republicans have once again voted to hide the truth about the President's actions.",Twitter Web App,FALSE,1067,256,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenStabenow/status/1223380259724238848,Sen. Debbie Stabenow,white,female,"Washington, DC",Representing the people from the Great State of Michigan in the United States Senate,FALSE,135303,2273,2515,5712,151,9/22/09 21:30,TRUE,https://t.co/pSdzZMCUzw,http://stabenow.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,,13.5303,2020,11,267,no_match,no_match,0.026722329,2.27,0,2.27,0,0,2.27
478,,7/17/18 16:28,SenStabenow,"Intelligence chiefs from Republican and Democratic Administrations are on the same page about Trump's meeting with Putin. We need a leader who stands up to our adversaries, not one who agrees with them!!",Twitter Web Client,FALSE,182,58,,nytimes.com/2018/07/16/us/…,yes,https://t.co/l4IPkcb0nF,https://www.nytimes.com/2018/07/16/us/politics/us-intel-community-reacts-with-fury-to-trumps-rebuke.html?rref=collection%2Fsectioncollection%2Fpolitics&action=click&contentCollection=politics&region=stream&module=stream_unit&version=latest&contentPlacement=1&pgtype=sectionfront,yes,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenStabenow/status/1019257612645421062,Sen. Debbie Stabenow,white,female,"Washington, DC",Representing the people from the Great State of Michigan in the United States Senate,FALSE,135303,2273,2515,5712,151,9/22/09 21:30,TRUE,https://t.co/pSdzZMCUzw,http://stabenow.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,,13.5303,2018,9,203,no_match,no_match,0.021380141,0,6.06,3.03,3.03,0,0
