StartDate,EndDate,Progress,Duration (in seconds),ResponseId,consent,english_check,age,gender_raw,gender,party_affil,ideology,use_twitter,interact_senator,engage_1,engage_2,engage_3,engage_4,engage_5,engage_6,engage_7,engage_8,engage_9,engage_10,engage_11,engage_12,engage_13,engage_14,engage_15,engage_16,engage_17,engage_18,engage_19,engage_20,engage_21,engage_22,engage_23,engage_24,engage_25,dismiss_26,dismiss_27,dismiss_28,dismiss_29,dismiss_30,dismiss_31,dismiss_32,dismiss_33,dismiss_34,dismiss_35,dismiss_36,dismiss_37,dismiss_38,dismiss_39,dismiss_40,dismiss_41,dismiss_42,dismiss_43,dismiss_44,dismiss_45,dismiss_46,dismiss_47,dismiss_48,dismiss_49,dismiss_50,dismiss_51,dismiss_52,dismiss_53,dismiss_54,dismiss_55,dismiss_56,dismiss_57,dismiss_58,dismiss_59,dismiss_60,dismiss_61,dismiss_62,dismiss_63,dismiss_64,dismiss_65,dismiss_66,dismiss_67,dismiss_68,dismiss_69,dismiss_70,dismiss_71,dismiss_72,dismiss_73,dismiss_74,dismiss_75,dismiss_76,dismiss_77,dismiss_78,engage_79,engage_80,engage_81,engage_82,engage_83,engage_84,engage_85,engage_86,engage_87,engage_88,engage_89,engage_90,engage_91,engage_92,engage_93,engage_94,engage_95,engage_96,engage_97,engage_98,engage_99,engage_100,engage_101,engage_102,engage_103,engage_104,engage_105,engage_106,dismiss_107,dismiss_108,dismiss_109,dismiss_110,dismiss_111,dismiss_112,dismiss_113,dismiss_114,dismiss_115,dismiss_116,dismiss_117,dismiss_118,dismiss_119,dismiss_120,dismiss_121,dismiss_122,dismiss_123,dismiss_124,dismiss_125,dismiss_126,dismiss_127,dismiss_128,dismiss_129,dismiss_130,dismiss_131,dismiss_132,dismiss_133,dismiss_134,dismiss_135,dismiss_136,dismiss_137,dismiss_138,dismiss_139,dismiss_140,dismiss_141,dismiss_142,dismiss_143,dismiss_144,dismiss_145,dismiss_146,dismiss_147,dismiss_148,dismiss_149,dismiss_150,dismiss_151,dismiss_152,dismiss_153,dismiss_154,dismiss_155,dismiss_156,dismiss_157,dismiss_158,dismiss_159,dismiss_160,dismiss_161,dismiss_162,dismiss_163,dismiss_164,dismiss_165,dismiss_166,dismiss_167,dismiss_168,dismiss_169,dismiss_170,dismiss_171,dismisses,engages,dif,quality_check,comments
3/18/22 15:21,3/18/22 15:21,100,27,R_bqoUM8KvbGGIzzH,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22 15:17,3/18/22 15:22,100,333,R_3kM55vvQtqDvvsN,1,2,45,female,f,6,7,1,1,,,,80,,,,80,,,,,75,,,,60,,,,,,,75,,,,,,80,,,,,,,,,,,,,,,80,,,,,,,,,,80,,,,,80,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,74,-4,1,
3/18/22 15:21,3/18/22 15:25,100,239,R_2PoFIedRHwjGsE8,1,2,33,male,m,5,6,2,1,,,81,,,,,,66,,75,,,,,83,,,,,,70,,,,,,,,,81,,,,,,,,,,71,,,,,,,,,75,,,,,,,,,,,,,,,72,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2,75,-1.2,1,
3/18/22 15:22,3/18/22 15:27,100,273,R_2DV5X3E7zLWhdHg,1,2,47,female,f,5,6,1,2,,,,,61,,,,,76,,,,,76,,,,,65,,,,,65,,80,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,87,,,,,,,,,,87,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8,68.6,-16.2,1,no comments
3/18/22 15:26,3/18/22 15:31,100,279,R_2rINAtk1ANdpPEO,1,2,41,male,m,4,5,2,1,78,,,,,,,86,,,,,,80,,,,92,,,,87,,,,,,,,,,,,,,75,,,,61,,,,,,,,,,,,66,,,,,,,,,75,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,84.6,13.6,1,
3/18/22 15:25,3/18/22 15:31,100,362,R_3rOGeckrFIVNrhY,1,2,36,Male,m,4,5,1,1,,45,,,,,90,,,,,,,70,,,,,40,,,,40,,,,,,,,,,,50,,,,,30,,,,,,,,,,,,,,,,,,25,,20,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,57,32,1,
3/18/22 15:25,3/18/22 15:38,100,791,R_1low1G5BpuTfK0b,1,2,29,Male,m,4,4,2,1,,,,51,,,,,20,,51,,,,,,51,,,,,,40,,,20,,,,,,,,,,,,30,,,,,,,,,,,,,,,,19,,,,,,,,,,,30,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,42.6,19,1,
3/18/22 15:32,3/18/22 15:39,100,421,R_12PZcUo6Ji9us0e,1,2,53,Female,f,5,6,1,1,,72,,,,,,,,85,,,80,,,83,,,,,,,,70,,,,,,70,,,,,,,,,,,,,66,,,,,,,,62,,,,,,,,,,,,,,,,71,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8,78,10.2,1,
3/18/22 15:39,3/18/22 15:52,100,776,R_3qU01lFAxXPpyYF,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22 15:49,3/18/22 15:57,100,491,R_3sc6lqjUjlDTIpl,1,2,40,Male,m,6,7,1,1,0,,,,,8,,,,,,9,,,,,,,100,,0,,,,,,,,100,,,,,,,,,,,,,,,,,100,,,3,,,,,,,,,,,,,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6,23.4,-57.2,1,
3/18/22 15:52,3/18/22 16:01,100,504,R_7OhYsf7fs6ErR4Z,1,2,35,Male,m,4,4,1,2,,,84,,,,65,,,,,,,,68,,,77,,,,,,,77,,,,,,57,,,,,,,,,,,,,,72,,,,,,,,,,,47,,,,,,,,71,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.6,74.2,14.6,1,Thanks for all you do
3/18/22 16:03,3/18/22 16:03,100,19,R_eVBE3bNh5BqLM9X,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22 16:04,3/18/22 16:04,100,24,R_3gLWw6vaJltticA,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22 15:58,3/18/22 16:06,100,470,R_2B573ylJipxxHlG,1,2,58,female,f,6,7,1,3,,,,,40,100,,,,,,,,,28,,,,,70,,50,,,,,,,,,,,,100,,,100,,,,,,,,,,,,,100,,,,,,,,,,,,,100,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.2,57.6,-40.6,1,Interesting survey
3/18/22 16:03,3/18/22 16:06,100,174,R_3eyHb9Zsq9CmAsy,1,2,26,male,m,5,6,1,1,,,60,,,,,50,,,,,60,,,,,,60,,,,,,50,,,,,,,50,,,,,,,,,,,,50,,,,50,,,,,,,,,,,50,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,56,6,1,
3/18/22 16:04,3/18/22 16:07,100,183,R_1GIdOwhAkvH5GL9,1,2,24,male,m,4,4,1,2,,,,65,,,,,93,,77,,,,,,,,,59,,,7,,,,,49,,,,,,,,,,,74,,,,,,,,,,,,,,,,47,,,,,,,,,,,83,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4,60.2,-2.2,1,
3/18/22 15:53,3/18/22 16:11,100,1054,R_1dzwyFxQTBfr8XG,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22 16:04,3/18/22 16:14,100,568,R_0wUPO1QWzylOFzj,1,2,62,male,m,5,6,1,1,,,,,60,,80,,,,,80,,,,,70,,,,50,,,,,,75,,,,,,,,,,,,,,65,,,,,,,,,,,,75,,,,,60,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,68,0,1,
3/18/22 16:22,3/18/22 16:27,100,310,R_2YyRYWfrQkEhlWp,1,2,37,male,m,4,5,2,1,83,,,,,,,,,72,,,,75,,68,,,,,,,,76,,,,,,,,,,,37,,,,,40,,,,,,,,,,,,48,,,,,,,,30,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2,74.8,37.6,1,
3/18/22 16:26,3/18/22 16:31,100,292,R_cYJhVPaR0gLwM5b,1,2,23,Female,f,6,7,1,2,,81,,,,,70,,,,,,10,,,20,,,,,,,,20,,,,,,,,,50,,,,,,,,,,,71,,,7,,,,,,,,,,,,,,,,,,81,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8,40.2,-11.6,1,
3/18/22 16:27,3/18/22 16:31,100,229,R_3FIIpbKVd6zo3oB,1,2,30,Male,m,4,7,2,1,,,59,,,29,,,,,58,,,,,,,67,,,40,,,,,,,,,,,,,,,22,,,,,,100,,,,,,,,,,,,,,,52,,,,,100,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,50.6,-14.4,1,
3/18/22 16:39,3/18/22 16:43,100,264,R_2CQw7CzJQqJrQYi,1,2,40,Female,f,6,7,1,1,75,,,,,,,100,,,,50,,,,,,,,90,,100,,,,,,,,100,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,83,-17,1,
3/18/22 16:46,3/18/22 16:50,100,239,R_1hzreh1gM24BZ6N,1,2,40,female,f,6,6,1,2,,,,20,,,,,0,,,,,,41,,,40,,,,,64,,,,,,,,,,71,,,,100,,,,,,,,,,,,,,,,,,100,,,70,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.2,33,-49.2,1,
3/18/22 16:46,3/18/22 16:52,100,349,R_3JlQtfKjKCXjAE2,1,2,58,Male,m,4,5,2,1,,,,,82,,,,,81,,,,75,,,73,,,,,,,,70,68,,,,,,,,,,,,,69,,,,,,,,,,,,,,,65,,,,,,53,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,76.2,13.2,1,
3/18/22 16:56,3/18/22 17:01,100,282,R_8bP7PwuMHWGUrM5,1,2,30,male,m,4,5,1,1,,,,,46,,64,,,,,,,84,,64,,,,,,,,72,,,,,,,,,,,29,,,,,,,,,,,46,83,,,,,,,,,,,,43,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,66,14.4,1,
3/18/22 16:56,3/18/22 17:02,100,331,R_W07BhXK2KmrhrFL,1,2,38,male,m,6,7,1,1,,94,,,,,,96,,,85,,,,,,,,86,,,97,,,,,,,96,,,,,,,,,,,,85,,,,,,,,,,,,,,,,95,,,,,,81,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4,91.6,1.2,1,
3/18/22 16:57,3/18/22 17:03,100,361,R_2rIXAqcJTEgsQE4,1,2,34,Male ,m,5,5,2,1,,,,75,,69,,,,,,,,,84,,,,55,,,,54,,,,,,,,,65,,,,,,,,57,,,,,,,,,,65,,,,,,,,,,,55,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6,67.4,5.8,1,
3/18/22 16:59,3/18/22 17:03,100,281,R_3fQc9Ttfz9w6lC1,1,2,27,Male,m,6,6,2,1,,,28,,,,,,0,,,,82,,,,72,,,,49,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,61,,,,,,,,,,,,,,,0,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,46.2,23.8,1,
3/18/22 17:05,3/18/22 17:09,100,244,R_2U64yEEzR60j3xf,1,2,28,male,m,6,7,1,3,30,,,,,,,,,63,,33,,,,,,,,61,,,,,0,,,,,,,,,80,,,,,,,,,,,100,,,,,,63,,,,,,,,,,,,,,,100,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,37.4,-41.6,1,none
3/18/22 17:04,3/18/22 17:10,100,361,R_1QJyQZASkdYc4Tl,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22 17:09,3/18/22 17:12,100,194,R_3NCJPTQCEfSvK2N,1,2,23,Male,m,4,5,1,1,,100,,,,,,,,100,,,100,,,,,100,,,50,,,,,,60,,,,,,,,,,,100,,,,,,,,,,0,,,,,,,,,,,,,,,52,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4,90,47.6,1,
3/18/22 17:09,3/18/22 17:14,100,334,R_32YgO29PK2Dx5NS,1,2,54,female,f,4,7,1,1,,49,,,,,,59,,,,,,57,,,,81,,,,80,,,,,,51,,,,,,,,,100,,,,,,,,,,,,,,,,,,,81,,,,,56,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.6,65.2,-9.4,1,
3/18/22 17:20,3/18/22 17:23,100,202,R_3CVm9SLXOpZzkks,1,2,25,female,f,6,7,1,1,,,,50,,,,,30,,100,,,,,50,,,,,,,100,,,,,,,,,100,,,,,,,,,,100,,,,,,71,,,,,,,,,,,,,,,,,100,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.2,66,-16.2,1,
3/18/22 17:10,3/18/22 17:24,100,832,R_bCw4eU6eubPheqB,1,2,58,male,m,5,6,2,1,77,,,,,81,,,,,,,,,91,,,,,72,,,,71,,,,,,,,,,,,62,,82,,,,,,,,,,,74,,,,,,,,,80,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8,78.4,2.6,1,"Your initial attention check question and is pretty tricky to answer even if you are paying attention, are you you looking extraordinarily intelligent people for your study?"
3/18/22 17:19,3/18/22 17:28,100,550,R_20Z3LmSshqrHdfq,1,2,19,female,f,5,7,2,1,,,50,,,,86,,,,,72,,,,,87,,,,,,,,55,72,,,,,,,,,,,,,,,51,,,,,,,,62,,,,,,,,,,,,,,,,,,50,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,70,8,1,
