StartDate,EndDate,Progress,Duration (in seconds),ResponseId,consent,english_check,age,gender_raw,gender,party_affil,use_twitter,interact_senator,RE_1,RE_2,RE_3,RE_4,RE_5,RE_6,RE_7,RE_8,RE_9,RE_10,RE_11,RE_12,RE_13,RE_14,RE_15,RE_16,RE_17,RE_18,RE_19,RE_20,RE_21,RE_22,RE_23,RE_24,RE_25,RD_1,RD_2,RD_3,RD_4,RD_5,RD_6,RD_7,RD_8,RD_9,RD_10,RD_11,RD_12,RD_13,RD_14,RD_15,RD_16,RD_17,RD_18,RD_19,RD_20,RD_21,RD_22,RD_23,RD_24,RD_25,RD_26,RD_27,RD_28,RD_29,RD_30,RD_31,RD_32,RD_33,RD_34,RD_35,RD_36,RD_37,RD_38,RD_39,RD_40,RD_41,RD_42,RD_43,RD_44,RD_45,RD_46,RD_47,RD_48,RD_49,RD_50,RD_51,RD_52,RD_53,DE_1,DE_2,DE_3,DE_4,DE_5,DE_6,DE_7,DE_8,DE_9,DE_10,DE_11,DE_12,DE_13,DE_14,DE_15,DE_16,DE_17,DE_18,DE_19,DE_20,DE_21,DE_22,DE_23,DE_24,DE_25,DE_26,DE_27,DE_28,DD_1,DD_2,DD_3,DD_4,DD_5,DD_6,DD_7,DD_8,DD_9,DD_10,DD_11,DD_12,DD_13,DD_14,DD_15,DD_16,DD_17,DD_18,DD_19,DD_20,DD_21,DD_22,DD_23,DD_24,DD_25,DD_26,DD_27,DD_28,DD_29,DD_30,DD_31,DD_32,DD_33,DD_34,DD_35,DD_36,DD_37,DD_38,DD_39,DD_40,DD_41,DD_42,DD_43,DD_44,DD_45,DD_46,DD_47,DD_48,DD_49,DD_50,DD_51,DD_52,DD_53,DD_54,DD_55,DD_56,DD_57,DD_58,DD_59,DD_60,DD_61,DD_62,DD_63,DD_64,DD_65,ideology,DEM_FT,REP_FT,ind_status,party_status,compromise,quality_check,comments
3/30/23 14:48,3/30/23 14:56,100,500,R_xFb4DXlPpd9AevT,1,2,42,male,male,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,5,,,,,,,,1,,1,,,,,,,,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,5,,,,,,,,5,63,58,6,4,4,1,
3/30/23 14:49,3/30/23 14:56,100,439,R_UGybX3i4tilCBs5,1,2,20,male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,3,,,,,2,,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,,,,4,,,,,,,,1,,,,,,,,,4,,,,,,,,,,,4,57,43,4,3,3,2,
3/30/23 14:51,3/30/23 14:56,100,296,R_1NrbRI7I7JnLubu,1,2,39,non-binary,nonbinary,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,1,,,,,,,,2,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,4,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,7,81,2,3,6,3,1,Some of the posts were dismissive of opposing views because those views needed to be dismissed. Not everything is an opinion --- some things are dangerous falsehoods and SHOULD be dismissed.
3/30/23 14:52,3/30/23 14:56,100,255,R_2dYcjpto7B8oyRq,1,2,34,Male,male,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,3,,,,,,,2,,,,,,1,,,,,5,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,6,75,35,1,4,5,1,
3/30/23 14:53,3/30/23 14:57,100,206,R_suvqZA1F2R5oObv,1,2,47,male,male,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4,,,,,,,3,,,,,,,2,,,,2,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,4,,,,,,,6,83,13,4,6,4,1,
3/30/23 14:51,3/30/23 14:57,100,348,R_1M6rw1lwatr4V5W,1,2,24,female,female,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,1,,4,,,,3,,,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,6,65,30,2,4,6,1,
3/30/23 14:47,3/30/23 14:57,100,595,R_2rMc0a49StuKUff,1,2,35,Male,male,2,2,1,,,,,3,,,,1,,,2,,,,,,,,4,1,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28,57,4,6,6,1,
3/30/23 14:44,3/30/23 14:57,100,781,R_1eODsxiXK9f1iE4,1,2,44,male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,,,,,1,,,,,,2,,,,,,3,,,,,,,,,,,,4,,4,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,,,,,,5,86,77,5,5,7,1,
3/30/23 14:49,3/30/23 14:57,100,452,R_1QDATnWPC8ZUSho,1,2,38,Man,male,3,1,2,,1,,,,3,,,,,,,1,,,,,,,2,2,,,,,,,3,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,6,6,5,5,1,Very fun and interesting survey 
3/30/23 14:53,3/30/23 14:57,100,243,R_2axmXLzSZ6h4XsI,1,2,25,Female,female,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,5,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,,,5,60,47,7,4,7,1,
3/30/23 14:45,3/30/23 14:57,100,699,R_2dNl5zbYunejTbZ,1,2,66,Female,female,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,2,,,,,,,1,,,,,1,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,4,,,,,,,,,,,4,,,,,,,,5,,,,,,,,4,100,50,4,7,7,1,
3/30/23 14:54,3/30/23 14:57,100,170,R_3GD6jpul1cAfS2S,1,2,49,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,2,,,,,,2,,,,,,,2,,,,,,,,,,,,,,4,,,,,,,,,,,,4,,,,,,,,5,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,4,40,35,1,3,6,1,
3/30/23 14:46,3/30/23 14:57,100,688,R_2CrnKohj4v6DNIA,1,2,36,Male.,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,,2,,,,,,3,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,5,30,20,4,5,6,1,
3/30/23 14:49,3/30/23 14:57,100,512,R_C7gsntBHR9g92O5,1,2,40,Male,male,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,,,,,,1,,,,,1,,,,2,,,,,,,,,,,,,,4,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,7,90,20,4,6,5,1,
3/30/23 14:46,3/30/23 14:57,100,686,R_2YYeEvUcWsfbw4v,1,2,20,Male,,3,1,1,,,,5,,,,,4,,2,,,,,,,3,,,,,,3,,,,,,,,,1,,,,,,,3,,,,,,,2,,,,,,,,,,,,,,,,,4,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,62,26,6,5,5,2,
3/30/23 14:52,3/30/23 14:57,100,335,R_3rIok5mWjU4HeKH,1,2,66,woman,female,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,3,,,2,,,,,3,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,5,,,,,5,85,40,3,3,5,1,
3/30/23 14:54,3/30/23 14:57,100,213,R_2118iPJ27sapOm3,1,2,25,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,,3,,,,,,,,5,,,,3,,,,,,,,,,,,,,,,5,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,3,,,,,,3,,,,,,,,,4,0,0,1,1,4,1,
3/30/23 14:53,3/30/23 14:57,100,279,R_1rBvcihxHmUXfmk,1,2,36,male,male,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,2,,,,,,2,,,,,,,1,,,,,,,,,,,,5,,,,,,4,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,5,,,,,,,4,,,,,,,,,,,,7,81,13,4,5,6,1,
3/30/23 14:52,3/30/23 14:58,100,345,R_2WU45JOLQE6Gs7G,1,2,59,female,female,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,3,,6,70,40,1,2,7,1,
3/30/23 14:54,3/30/23 14:58,100,225,R_2wuY1kDHDO3tWNx,1,2,36,male,male,3,1,1,,4,,,,,2,,,,,2,,,,,2,,,,,,4,,,4,,,,,,,,,,,,,,,,4,,,,,,5,,,,,,,,,,,,,,,3,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,17,2,6,2,1,
3/30/23 14:52,3/30/23 14:58,100,321,R_C35lxB6RqmFqSM9,1,2,40,male,male,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,5,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,5,,,,7,76,1,1,4,6,1,"I would love for democrats and republicans to be able to cooperate on everything that happens in our government, I don't want to see any one party running everything, however, one party is calling for people like me to be physically attacted a/o rounded up and put in camps, and it's not the democrats."
3/30/23 14:54,3/30/23 14:58,100,254,R_3EBhS7E33QbfXQT,1,2,36,female,female,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,1,,,,,,1,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,7,83,9,2,5,4,1,
3/30/23 14:51,3/30/23 14:58,100,417,R_Ah6FLauwQEJLakF,1,2,20,Male,male,3,1,1,,,,,1,,,2,,,,,,1,,1,,,,,,1,,,,,,,,,,,,5,,,,,4,,,,,,,,,,,,,,,,,5,,,,4,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,80,85,2,1,7,1,N/A
3/30/23 14:53,3/30/23 14:58,100,284,R_2eRw4tv42rQjPTf,1,2,21,Male,male,3,2,1,,,,1,,,,,,2,,,2,,,2,,,,,,,,2,,,,,,,,,,,4,,,,,,,,,5,,,,,,,,4,,,,,,,,,,5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,40,60,4,5,7,1,
3/30/23 14:51,3/30/23 14:58,100,421,R_1mw12JH3Gbl51T9,1,2,71,female,female,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,,,,,,4,,,,,4,,,,,,3,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,6,89,7,6,6,6,1,
3/30/23 14:51,3/30/23 14:58,100,421,R_e8lWtxf2WmhgLD3,1,2,32,male,male,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,,4,,,,,,,3,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,6,81,0,5,6,3,1,
3/30/23 14:54,3/30/23 14:58,100,257,R_3M0bUDnTm2fRZUD,1,2,44,female,female,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,3,,,,,,,3,,,,,,3,,,,,,,3,,,,,,,,,,5,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,5,0,0,4,4,4,1,
3/30/23 14:54,3/30/23 14:58,100,251,R_33rLnbenee24Qeu,1,2,30,Male,male,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,5,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,4,,,,,,4,,,,,,,,,,,5,,,,,,,,,,,,,7,21,10,1,6,5,1,
3/30/23 14:51,3/30/23 14:58,100,436,R_2WHbzWPw7zRPl3h,1,2,33,Female,female,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,3,,,,4,,,,,,,,,2,,,,,5,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,5,,,,,4,,,,,,,,,,,,,,,,,5,,,,,,,6,68,14,3,6,5,1,
3/30/23 14:51,3/30/23 14:58,100,439,R_3KYDpqqRK7EKmKE,1,2,34,Female,female,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,2,,,2,,,,3,,,,,,,,,,,,,4,,,,,,,4,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,4,,,,,,,,,6,80,50,2,2,6,1,
3/30/23 14:52,3/30/23 14:59,100,392,R_W8TPYwpWJjQ6Yj7,1,2,34,male,male,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3,,,,,,,,,2,,5,,,,,,2,,,,,,,,,,,,,4,,,,,,,,,,,5,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,,5,83,63,5,2,6,1,
3/30/23 14:54,3/30/23 14:59,100,309,R_2cjwrmEaTvhU8XW,1,2,71,male,male,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,4,,,,,,,,,,2,,2,,,,,,,,2,,,,,,,,,,4,,,,,,,,,,,4,,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,2,,,,,,,,,,,7,80,3,6,6,5,1,
3/30/23 14:56,3/30/23 14:59,100,146,R_1jkUMiqnHAzdSrb,1,2,22,Male,male,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,2,,,,,3,,,,,2,,,,,,,4,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,3,,,,,,,,,,,,,,,,,5,,4,60,55,4,5,4,1,
3/30/23 14:50,3/30/23 14:59,100,530,R_3GdYzxirOcDCdqg,1,2,65,male,male,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,,,,,2,,,,,,,,,1,,,,3,,,,,,,,,,,,,,3,,,,,,,,,,5,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,5,,,,,,6,91,70,2,4,6,1,
3/30/23 14:53,3/30/23 14:59,100,355,R_XhW1k6Iq48OvsAN,1,2,26,Male,male,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,3,,,,,,,1,,,,3,,,,,,,5,,,,,,,,,,,,,,,,,,,,,4,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,,,,,4,,,,,,,,,6,80,15,1,7,3,1,An interesting survey.
3/30/23 14:55,3/30/23 14:59,100,218,R_2P5X7XUxywV4iF5,1,2,63,female,female,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2,,,,,,3,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,5,,,,,,,,,,3,,,,,,,,,,,4,,,,,,,4,,,,,,,,,,,,,,,,,5,,,,,,,,6,84,8,2,4,4,1,
3/30/23 14:56,3/30/23 14:59,100,175,R_2TZTwi5OYdUoHCT,1,2,27,Female,female,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,3,,,,,2,,,,,,,,4,,,3,,,,,,,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,4,,,,,,,,,,,,,,,,5,,,,,,,,,6,71,55,3,6,5,1,
3/30/23 14:54,3/30/23 14:59,100,323,R_9yIn4305fpzNX7r,1,2,40,woman,female,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,2,,,1,,,,,3,,,,,,5,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,5,,,7,95,0,1,7,4,1,
3/30/23 14:57,3/30/23 14:59,100,128,R_3hztaXFtj4VRq0e,1,2,26,Male,male,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,,5,,,,,,,,4,,,,,3,,,,,,,,4,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,4,50,50,4,3,7,1,
3/30/23 14:54,3/30/23 14:59,100,310,R_1Nzw8af576BrAwp,1,2,37,female,female,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,,2,,,,3,,,,,1,,,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,7,87,12,3,6,5,1,
3/30/23 14:53,3/30/23 15:00,100,386,R_2rHmuJKc20ZeQ43,1,2,32,Female ,male,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,4,,,,,2,,,,,,,1,,,,,,,,,,,,4,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,1,,,,,,,,,,,4,,,,,5,67,10,1,3,4,1,
3/30/23 14:43,3/30/23 15:00,100,1011,R_1FD4hHxwCvgmea6,1,2,29,male,male,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,3,,,,,,,,,,1,,,,,,,,,,,,4,,,,,,,,,,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,4,52,50,4,5,1,1,it was fun to do thanks for the opportunity 
3/30/23 14:58,3/30/23 15:00,100,90,R_dcdSsImWpylKuxH,1,2,21,Male,male,3,1,1,,1,,,,,,2,,,3,,,,,4,,,,,,1,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,5,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,44,64,4,4,6,1,
3/30/23 14:54,3/30/23 15:00,100,333,R_3ktchZyTOuqepyM,1,2,53,male,male,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2,,,,,,3,,,,,,2,,,,3,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,4,,,,,,,,,,,5,,,,,,,,,,,,,4,54,45,4,5,5,1,
3/30/23 14:52,3/30/23 15:00,100,449,R_1jkxygCfCrOZAyE,1,2,68,Male,male,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,2,,,,,,,1,,,,,,1,,,5,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,6,70,9,1,4,7,1,none
3/30/23 14:55,3/30/23 15:00,100,260,R_1eOD5X5yN5s66bZ,1,2,39,male,male,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,3,,,,3,,,,3,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,3,,,,,,,,,,,,,5,,,,,,,,,,6,80,1,2,7,1,1,
3/30/23 14:52,3/30/23 15:00,100,465,R_sEUQndwucH3ASRz,1,2,45,male,male,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2,,,,,,2,,,,,1,,,,3,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,5,,,7,25,0,3,6,5,1,
3/30/23 14:57,3/30/23 15:00,100,198,R_1Fby1qOrrMFOg8y,1,2,37,Woman,female,3,1,2,,,2,,,,,,1,,,,,,1,,,,,1,,,,1,,,,,,,5,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,59,49,5,4,6,1,
3/30/23 14:53,3/30/23 15:00,100,442,R_1qeyWx1gZLEF9OB,1,2,39,female,female,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,2,,,,,,1,,,,,,1,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,4,1,1,2,1,7,1,
3/30/23 14:57,3/30/23 15:00,100,226,R_2382PlElVjxlj0Q,1,2,40,male,male,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,5,,,5,,,,,5,,,,,,5,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,,,,,,5,,,,,,,,7,44,2,4,6,1,1,none
